Gender,Age,Salary,Purchase_iPhone
Male,34,50336,Yes
Female,40,148958,No
Male,53,53731,Yes
Male,46,36473,Yes
Male,29,147619,No
Male,27,51932,No
Female,18,36874,Yes
Female,41,102955,Yes
Female,21,92012,Yes
Male,19,131351,No
Male,37,139405,Yes
Female,33,27135,Yes
Female,52,59961,No
Female,59,33595,Yes
Female,20,77051,No
Female,60,99420,No
Female,30,149816,No
Male,30,33743,No
Male,27,92953,Yes
Female,26,122669,Yes
Female,43,109666,Yes
Male,18,84325,No
Male,22,106857,Yes
Female,46,58958,No
Female,29,132928,No
Female,26,104697,Yes
Female,26,77121,No
Male,41,122450,No
Female,53,50203,Yes
Female,27,68576,Yes
Female,39,100882,Yes
Female,29,52507,Yes
Female,59,66490,No
Female,45,74984,Yes
Male,43,87310,Yes
Female,24,119239,Yes
Male,29,22885,Yes
Female,52,60503,No
Female,21,48790,Yes
Male,51,51923,No
Female,46,123884,Yes
Female,27,70867,Yes
Female,50,61199,Yes
Female,42,48363,No
Male,18,28595,Yes
Male,35,67186,No
Male,35,56925,No
Male,59,45513,No
Male,55,148256,Yes
Female,28,52890,No
Male,33,143219,No
Female,38,24548,No
Female,60,111825,Yes
Female,59,62345,No
Female,60,119168,No
Male,48,113035,Yes
Male,27,32037,No
Male,51,58110,Yes
Female,24,134553,Yes
Female,37,45614,Yes
Female,56,72063,No
Female,49,50966,No
Male,54,22101,No
Male,38,58955,Yes
Male,20,49358,Yes
Female,22,133701,Yes
Male,28,131721,Yes
Female,28,26046,Yes
Male,29,32691,No
Female,39,93101,Yes
Male,50,88797,No
Female,34,38707,No
Female,55,133324,Yes
Female,33,86911,Yes
Male,57,68536,Yes
Female,56,128150,Yes
Female,45,135204,Yes
Female,23,93468,Yes
Female,23,148207,No
Female,23,144249,No
Female,39,45830,Yes
Male,60,102820,No
Male,24,142826,Yes
Male,35,116322,Yes
Female,41,110582,Yes
Male,45,124148,Yes
Male,59,72548,No
Male,32,137432,No
Male,42,126760,Yes
Female,34,96357,No
Female,52,126411,Yes
Female,21,49864,Yes
Male,38,47247,Yes
Female,25,115221,Yes
Male,18,107001,No
Female,29,41797,No
Male,54,37136,Yes
Male,52,93409,No
Female,20,27080,No
Male,55,77546,Yes
Male,24,82557,No
Female,28,97757,No
Male,41,139579,No
Male,49,81170,No
Female,22,40805,Yes
Male,24,102490,No
Male,19,22594,Yes
Male,33,123064,Yes
Female,58,148514,No
Male,32,94329,Yes
Female,33,84747,No
Female,28,97055,No
Female,28,42372,No
Female,37,136960,Yes
Male,44,149221,No
Female,52,25889,No
Female,54,43277,No
Male,22,70911,No
Male,35,85833,Yes
Female,50,55713,Yes
Female,53,143226,Yes
Female,51,142181,No
Male,38,34112,No
Male,55,96087,Yes
Female,50,83434,No
Male,31,116654,Yes
Female,30,28805,No
Female,32,55947,No
Male,30,125812,Yes
Female,59,148442,Yes
Male,54,94146,No
Female,60,140832,No
Male,20,61273,No
Male,60,137604,Yes
Female,24,135168,No
Male,19,64676,Yes
Male,28,46755,Yes
Male,29,79449,No
Male,36,95108,No
Male,23,21230,No
Female,25,89659,No
Male,37,36129,Yes
Female,35,85565,Yes
Female,33,132059,Yes
Male,58,144469,No
Female,28,145105,No
Female,49,124848,Yes
Female,27,144052,Yes
Female,32,20661,Yes
Female,47,126836,No
Male,55,27576,Yes
Male,59,101768,Yes
Female,60,67110,Yes
Female,38,78318,No
Male,52,50352,No
Male,36,117134,Yes
Female,34,137883,Yes
Male,55,147924,Yes
Male,48,27420,Yes
Male,49,89257,No
Male,40,85408,Yes
Male,39,109559,No
Female,56,136835,Yes
Male,48,33939,No
Female,41,117375,Yes
Female,19,149959,Yes
Female,56,90279,No
Male,22,145854,No
Male,46,89412,Yes
Male,28,41036,No
Male,42,75252,No
Male,51,92868,No
Male,43,113524,No
Male,19,49311,No
Female,45,51218,Yes
Female,28,89384,Yes
Female,28,38410,No
Female,56,61312,Yes
Male,55,103829,Yes
Male,51,30880,Yes
Male,44,32402,Yes
Male,25,30748,Yes
Male,51,92506,Yes
Female,54,131419,No
Female,58,24959,Yes
Male,56,79610,No
Male,48,111051,Yes
Female,33,124618,Yes
Male,45,137320,No
Male,57,27729,No
Male,43,20526,No
Male,56,127126,Yes
Male,60,44685,Yes
Male,35,37016,No
Male,21,90776,Yes
Female,27,120129,Yes
Female,39,112215,No
Male,21,74896,Yes
Male,43,139541,No
Male,33,67372,Yes
Female,49,93507,No
Female,26,43101,No
Male,59,109707,Yes
Female,50,54503,No
Female,18,133084,No
Male,45,36654,No
Male,41,145743,No
Male,34,45117,No
Male,30,78568,No
Female,39,68914,Yes
Male,38,48434,Yes
Female,56,36475,No
Male,56,78663,No
Male,23,72859,Yes
Male,41,25504,No
Male,20,78156,No
Male,55,63176,No
Female,20,102513,Yes
Female,25,97599,Yes
Female,20,112185,Yes
Male,51,38996,No
Male,47,98041,Yes
Female,58,29771,No
Female,19,60252,No
Male,39,80177,Yes
Female,50,130475,Yes
Female,35,21869,Yes
Female,18,31677,Yes
Male,20,99265,Yes
Male,27,113105,No
Male,46,143288,Yes
Female,24,143479,Yes
Male,21,77587,Yes
Male,19,134524,Yes
Female,37,25255,Yes
Male,41,24337,Yes
Female,26,40501,No
Male,57,145652,Yes
Male,22,56235,Yes
Female,48,81733,No
Female,37,35121,Yes
Female,32,47520,Yes
Male,34,148216,Yes
Male,32,124444,No
Male,49,93992,Yes
Male,19,33207,No
Female,27,131863,No
Female,21,110712,Yes
Male,54,38735,No
Male,42,95827,Yes
Male,49,95249,No
Female,35,112690,Yes
Male,25,39952,Yes
Male,19,71593,Yes
Male,52,134663,Yes
Male,59,109591,Yes
Male,45,131622,Yes
Female,20,126154,No
Female,46,128615,No
Male,21,22122,No
Male,37,142680,No
Male,57,42756,Yes
Female,46,43461,Yes
Male,51,58133,Yes
Male,45,121039,Yes
Female,31,51129,No
Male,46,107014,No
Female,57,89657,Yes
Male,32,54006,No
Female,52,111914,No
Female,29,33679,Yes
Male,48,100108,Yes
Female,30,60724,Yes
Female,34,120503,No
Female,44,74357,No
Female,19,47833,Yes
Male,52,138463,Yes
Female,50,54398,No
Female,24,73235,No
Female,52,148911,Yes
Female,31,76358,No
Male,36,121470,Yes
Female,30,54301,Yes
Male,28,20410,No
Female,50,131976,Yes
Female,35,138230,No
Female,39,31793,Yes
Female,47,111564,No
Male,26,50704,Yes
Female,33,63145,Yes
Female,52,121568,No
Male,47,48601,Yes
Male,49,103674,Yes
Male,39,32823,No
Male,31,27930,Yes
Female,42,133061,Yes
Female,42,84883,Yes
Female,28,125600,No
Female,59,68745,Yes
Female,34,122878,No
Male,43,91727,No
Male,33,118077,No
Male,37,73774,No
Male,50,105188,Yes
Female,54,116393,No
Female,50,84093,No
Male,52,109416,Yes
Male,55,120815,Yes
Female,27,100920,No
Male,50,63216,No
Female,58,24317,No
Female,18,107065,No
Female,55,137718,No
Male,42,66968,Yes
Female,43,67134,Yes
Female,51,45158,No
Male,53,51909,No
Male,35,130464,No
Female,46,134779,No
Female,20,20556,No
Female,18,83833,Yes
Female,19,143326,No
Male,49,37254,No
Male,19,135304,Yes
Female,45,94637,Yes
Male,34,82963,Yes
Female,59,123540,Yes
Female,23,135521,Yes
Male,18,57746,Yes
Female,48,36801,No
Female,35,97414,No
Male,22,120141,Yes
Female,48,145874,No
Female,28,115719,No
Male,46,131508,Yes
Male,45,143346,Yes
Male,26,27531,Yes
Male,26,146028,No
Female,37,138644,Yes
Female,45,31156,Yes
Male,46,44560,No
Female,46,79551,No
Female,26,49862,No
Female,24,126106,Yes
Male,38,116845,Yes
Female,53,106360,Yes
Female,33,50967,No
Female,40,141227,No
Male,51,137284,Yes
Male,29,99425,No
Male,52,53849,No
Male,36,49245,Yes
Female,37,110827,Yes
Female,51,48164,Yes
Female,49,63434,Yes
Male,32,33028,No
Male,41,75528,Yes
Male,19,100951,No
Female,37,27440,No
Male,31,33122,Yes
Female,37,83447,No
Male,18,33469,No
Male,42,146482,Yes
Male,29,24645,No
Male,51,142526,Yes
Male,21,89289,No
Female,58,42340,Yes
Female,57,45942,Yes
Male,23,20598,No
Male,35,46496,Yes
Male,40,90012,No
Male,47,121496,No
Female,60,54428,No
Male,35,34181,No
Male,60,111288,Yes
Female,37,45717,No
Male,40,138297,No
Female,31,34866,No
Male,57,144987,Yes
Female,34,101423,No
Male,44,99392,Yes
Female,34,58875,No
Female,60,106815,No
Female,52,145092,No
Male,40,107418,Yes
Male,56,123213,Yes
Female,31,119329,No
Female,42,36825,No
Male,35,92159,Yes
Male,55,110713,Yes
Male,52,124802,Yes
Male,45,116643,No
Female,49,149434,Yes
Male,60,82779,Yes
Male,34,66151,Yes
Female,42,22086,No
Female,23,116333,Yes
Male,28,46360,Yes
Female,25,121553,Yes
Male,60,95855,Yes
Male,52,143543,No
Male,28,52573,No
Male,56,109967,No
Male,46,22661,Yes
Female,23,75241,No
Male,60,138795,No
Female,33,97682,Yes
Female,55,67886,No
Male,46,141791,Yes
Male,49,135467,Yes
Male,28,43883,No
Male,18,133724,Yes
Female,43,87249,Yes
Male,48,52037,No
Female,34,133836,No
Male,22,101425,No
Male,56,47888,Yes
Female,42,29218,No
Male,21,26843,Yes
Male,55,30089,Yes
Female,24,108825,No
Male,51,89212,No
Female,25,129461,Yes
Female,24,144883,Yes
Male,48,99186,No
Male,54,59918,Yes
Male,52,83998,Yes
Female,44,116394,Yes
Female,18,63711,Yes
Female,31,30153,Yes
Female,27,37881,Yes
Female,49,95752,No
Male,55,147858,No
Female,48,99253,Yes
Female,36,92721,Yes
Female,31,36273,No
Male,47,60154,No
Male,50,90695,Yes
Male,30,119017,No
Male,37,91843,Yes
Male,31,45591,No
Female,30,100026,Yes
Male,36,70109,Yes
Female,51,81951,Yes
Male,28,143886,Yes
Female,36,35886,Yes
Female,29,139417,No
Male,60,116041,No
Male,26,109779,No
Male,36,117615,No
Female,53,84820,Yes
Male,58,64909,No
Female,37,36370,No
Male,39,67482,Yes
Female,28,143627,No
Female,39,47054,Yes
Male,45,61233,No
Male,33,103452,Yes
Male,46,57214,Yes
Female,46,122900,Yes
Male,58,74332,No
Female,41,58831,No
Male,51,99755,No
Male,30,24664,No
Female,53,49187,Yes
Female,53,83503,No
Female,44,76849,Yes
Male,56,95789,Yes
Female,44,70346,No
Male,46,25539,No
Female,35,147930,Yes
Male,36,132326,No
Female,56,107046,Yes
Female,20,119245,Yes
Female,58,95962,No
Female,45,36981,Yes
Male,42,78723,No
Female,49,91143,No
Female,46,42177,No
Female,23,118137,No
Male,39,146943,No
Female,44,42738,Yes
Female,43,75966,No
Male,34,102427,No
Female,20,72174,No
Male,21,46892,Yes
Female,44,50362,Yes
Male,33,56437,Yes
Female,40,97258,Yes
Female,49,112028,Yes
Male,38,116994,No
Female,45,54004,Yes
Female,27,131471,No
Male,27,59907,No
Female,41,117259,Yes
Male,26,29154,Yes
Female,44,51517,No
Male,48,87144,Yes
Male,53,78064,Yes
Female,36,42929,Yes
Male,36,122623,Yes
Male,43,103710,Yes
Male,24,96039,No
Male,29,97322,Yes
Male,43,93011,Yes
Female,41,134963,No
Male,46,93322,Yes
Female,28,120974,No
Female,31,107142,Yes
Male,27,44046,Yes
Male,58,84195,Yes
Male,21,57029,Yes
Male,39,82417,Yes
Male,56,66204,No
Male,46,77230,Yes
Male,18,103446,No
Male,52,40924,Yes
Female,52,93283,No
Male,47,35541,No
Female,39,120626,Yes
Male,47,39227,Yes
Male,39,39243,No
Male,50,119418,Yes
Male,19,30167,No
Male,31,128169,No
Male,32,93470,Yes
Male,60,121471,No
Male,56,113546,Yes
Male,29,117035,No
Male,35,114957,No
Female,49,61799,Yes
Male,22,117283,No
Female,60,61115,Yes
Male,59,106868,No
Female,53,51516,No
Male,47,53912,No
Female,44,111491,No
Male,29,72914,Yes
Male,42,45587,Yes
Male,50,98378,Yes
Female,57,58764,No
Male,35,135448,Yes
Female,48,124293,Yes
Female,43,65344,No
Male,34,101456,No
Male,18,145228,No
Female,52,108299,No
Female,25,123340,No
Male,51,134858,No
Female,47,106917,Yes
Female,26,61806,Yes
Female,49,90267,No
Female,36,35810,No
Female,26,32932,Yes
Female,54,71846,Yes
Male,23,130297,Yes
Male,22,73705,Yes
Female,42,76280,Yes
Male,29,88209,No
Male,34,116213,No
Male,19,40939,Yes
Male,43,148504,Yes
Male,27,53291,No
Male,44,21391,No
Female,27,86366,No
Male,55,128593,Yes
Female,60,82781,No
Male,56,139318,No
Female,19,138867,Yes
Male,26,79367,No
Female,49,44843,Yes
Female,54,43164,Yes
Female,55,95066,No
Female,53,86700,Yes
Male,46,25898,Yes
Male,43,71187,Yes
Female,56,95719,No
Female,19,137861,No
Female,27,43272,No
Male,54,49428,Yes
Male,40,118226,Yes
Male,27,109921,No
Female,59,45124,No
Male,45,30527,No
Female,29,94922,No
Male,30,33180,Yes
Female,51,96160,Yes
Male,42,97682,Yes
Male,59,83300,Yes
Female,53,123687,No
Female,60,126686,Yes
Female,25,90120,No
Male,47,22506,No
Female,48,63168,Yes
Male,39,74044,No
Male,41,91449,Yes
Male,26,64291,No
Male,48,122491,No
Female,57,43974,Yes
Female,46,99978,Yes
Female,49,126852,No
Male,35,40342,Yes
Female,39,136854,Yes
Male,23,61693,Yes
Male,48,45940,No
Male,54,111913,No
Female,60,42414,No
Male,20,35500,Yes
Male,29,105888,No
Male,53,139655,Yes
Male,51,135717,No
Female,41,91730,No
Male,29,72512,No
Male,41,121740,No
Female,26,84277,No
Female,23,131308,No
Male,60,77419,Yes
Female,31,48938,Yes
Female,60,22344,Yes
Male,53,96911,Yes
Male,18,37073,No
Female,19,83610,Yes
Female,35,26088,Yes
Male,54,143065,Yes
Male,53,40124,No
Male,43,123742,No
Male,35,133943,No
Male,42,92065,No
Male,57,23751,No
Male,31,73817,Yes
Female,54,141765,Yes
Male,35,114029,No
Female,53,54910,No
Male,56,73937,Yes
Male,50,128413,No
Female,37,30023,Yes
Female,51,22467,Yes
Female,34,127836,Yes
Female,18,100811,No
Male,55,47357,Yes
Male,60,93341,Yes
Male,43,109077,No
Male,49,109910,Yes
Female,35,102866,Yes
Male,33,106588,No
Male,40,60069,Yes
Female,54,131460,No
Male,41,30374,Yes
Female,43,117353,Yes
Male,37,104296,No
Female,32,129114,No
Female,30,136941,No
Male,59,98144,Yes
Female,58,27027,Yes
Female,56,116265,No
Female,19,38484,No
Female,43,40091,No
Female,44,28165,Yes
Female,54,24240,No
Male,34,129689,No
Male,49,72648,Yes
Male,55,127429,No
Female,25,98121,Yes
Male,37,114089,No
Female,18,43165,Yes
Female,32,140137,Yes
Male,40,55151,Yes
Female,18,34656,Yes
Female,48,65081,No
Female,27,119332,Yes
Female,50,139929,No
Male,20,29890,No
Male,28,60165,No
Female,27,137191,No
Male,32,22603,Yes
Male,31,99035,No
Female,41,56180,Yes
Male,49,52036,No
Male,26,72117,No
Female,49,34929,Yes
Male,48,98476,No
Female,35,97046,Yes
Female,59,57441,Yes
Female,50,84763,Yes
Female,44,60840,No
Female,37,81666,Yes
Female,21,117904,No
Female,60,48562,Yes
Female,31,116873,Yes
Female,29,66716,Yes
Male,38,37055,No
Female,57,105220,Yes
Male,58,94760,Yes
Male,20,112162,No
Male,32,109971,No
Female,34,71874,No
Male,46,91380,No
Male,52,63157,Yes
Male,53,114162,No
Male,47,97159,Yes
Male,40,94053,Yes
Female,45,51888,No
Male,21,64368,No
Female,18,20588,Yes
Male,22,112461,No
Male,22,34278,Yes
Male,26,123545,Yes
Female,25,100801,Yes
Male,45,147475,Yes
Male,26,24898,No
Female,27,23787,No
Female,25,107053,No
Female,55,100868,Yes
Male,49,148417,Yes
Female,60,27685,Yes
Female,32,90792,Yes
Male,54,30843,Yes
Male,37,130103,Yes
Female,46,116554,Yes
Male,60,135026,No
Female,53,56895,No
Male,18,102224,No
Female,50,58265,No
Female,22,124057,Yes
Male,27,136858,No
Male,45,109401,Yes
Female,39,114788,Yes
Male,28,33524,Yes
Female,18,126427,Yes
Female,42,115041,Yes
Male,31,41211,No
Female,45,90131,No
Male,21,108235,No
Female,54,140349,No
Female,39,90563,No
Female,50,59927,Yes
Male,30,109781,Yes
Female,57,107847,Yes
Male,35,112019,Yes
Female,37,59482,No
Male,56,21243,Yes
Female,41,45864,Yes
Female,24,140129,No
Male,58,98558,No
Female,38,82538,No
Male,52,106758,No
Female,19,101507,Yes
Male,42,43901,No
Female,38,24166,No
Male,58,79392,Yes
Male,35,79186,No
Female,35,34837,Yes
Female,57,44922,No
Female,51,103046,Yes
Male,56,24347,No
Male,49,80416,Yes
Male,52,140682,No
Male,26,94792,Yes
Female,33,22456,No
Male,57,93617,Yes
Female,57,71359,Yes
Male,20,54081,Yes
Male,25,72169,Yes
Female,37,102157,Yes
Female,33,31720,No
Female,33,79941,No
Female,24,93554,Yes
Male,18,111498,No
Male,36,46957,No
Male,27,39269,Yes
Male,60,52458,No
Male,55,31842,Yes
Male,45,54004,Yes
Male,33,98846,No
Male,26,21319,No
Male,19,71981,No
Male,55,75052,Yes
Male,42,23658,Yes
Male,25,129519,Yes
Female,39,87748,Yes
Female,29,28708,No
Female,23,89002,No
Male,18,57675,Yes
Female,41,87137,No
Female,22,69068,Yes
Male,33,141000,No
Male,56,54558,Yes
Female,41,37261,Yes
Male,59,64188,No
Female,41,140954,No
Male,32,48685,No
Male,51,66823,No
Male,32,124615,Yes
Female,57,139392,No
Male,44,43536,No
Male,22,126702,No
Male,54,98110,No
Female,48,130476,Yes
Male,51,116764,No
Male,24,85149,No
Male,53,96157,Yes
Female,36,114670,No
Male,54,121818,No
Female,35,79051,Yes
Male,32,127218,No
Male,60,87656,No
Female,25,138531,Yes
Female,52,116093,Yes
Male,31,68490,Yes
Male,33,26676,No
Female,51,106567,No
Male,32,52026,Yes
Male,19,136892,Yes
Male,19,27912,Yes
Male,18,44933,No
Female,57,28165,No
Male,57,125396,Yes
Male,41,78265,Yes
Female,39,112876,Yes
Male,19,81322,No
Female,58,60418,Yes
Female,18,79599,No
Female,59,43360,No
Male,51,31037,No
Male,38,149721,Yes
Female,48,39252,No
Male,38,112369,No
Female,51,80203,No
Male,24,93494,Yes
Female,26,92448,No
Female,60,93285,No
Male,53,121290,No
Male,51,64855,No
Female,41,111908,Yes
Female,50,38503,No
Male,50,129904,Yes
Male,41,64511,No
Female,26,102043,No
Male,57,20809,Yes
Male,58,20996,Yes
Male,53,50928,Yes
Male,31,79678,No
Female,21,30816,Yes
Male,26,89171,No
Female,34,39155,No
Male,54,131594,No
Male,59,91505,Yes
Female,27,27352,No
Male,24,101966,No
Female,41,62468,No
Male,19,114380,No
Female,42,30850,No
Female,54,87674,Yes
Female,54,69730,Yes
Female,35,134516,No
Male,54,113139,No
Female,23,121397,Yes
Female,44,24525,No
Male,32,133908,No
Male,46,65956,No
Male,41,141893,Yes
Female,59,120800,Yes
Male,56,105366,Yes
Female,57,141106,No
Female,24,22062,No
Male,58,131579,Yes
Male,35,44424,No
Female,39,61493,No
Female,56,40187,Yes
Female,31,105800,No
Male,44,87397,No
Female,46,100410,Yes
Male,50,79689,Yes
Female,21,74979,No
Female,33,53149,No
Female,21,72588,No
Male,49,99216,Yes
Male,21,99166,No
Female,57,122170,No
Female,43,25867,No
Female,37,102929,No
Female,57,60667,Yes
Male,18,105874,Yes
Male,43,30792,Yes
Female,26,60699,Yes
Male,48,83865,Yes
Male,58,38084,Yes
Male,52,137354,No
Male,39,60462,No
Male,54,29859,Yes
Female,51,59976,Yes
Male,36,142605,No
Male,31,139910,Yes
Male,26,123454,No
Male,39,67338,No
Male,55,128118,No
Female,43,107841,No
Female,21,115244,No
Female,37,73229,No
Male,28,58694,Yes
Male,33,83752,Yes
Male,33,135089,No
Male,57,52453,Yes
Male,24,107061,No
Female,53,100266,No
Female,57,39568,Yes
Female,27,39877,Yes
Female,27,28396,No
Male,34,98743,Yes
Female,31,132720,No
Female,38,22684,Yes
Female,41,112457,No
Female,36,42429,Yes
Male,51,134163,Yes
Male,28,97835,No
Male,29,41908,Yes
Male,43,69317,Yes
Male,37,51761,No
Male,38,103151,Yes
Male,33,64790,Yes
Male,47,29132,No
Female,28,123434,No
Female,20,139795,Yes
Female,59,132624,Yes
Male,25,128210,Yes
Female,46,148326,Yes
Female,36,135242,Yes
Male,23,54002,Yes
Male,24,81876,No
Male,32,96814,Yes
Male,24,27665,Yes
Female,60,23394,No
Female,39,37719,Yes
Female,25,116934,Yes
Male,48,144647,No
Male,33,60215,No
Female,39,37573,Yes
Female,33,81921,No
Female,60,108106,No
Female,45,22217,Yes
Female,46,82186,No
Male,27,139107,Yes
Female,24,146400,Yes
Male,56,56994,Yes
Female,53,129700,No
Male,24,74700,Yes
Female,57,44172,No
Female,19,126270,No
Female,46,34303,Yes
Female,53,119687,Yes
Male,21,101309,No
Male,33,84091,Yes
Male,18,38974,No
Male,42,22662,No
Male,53,26113,Yes
Male,52,87390,Yes
Female,25,25094,Yes
Female,47,100835,Yes
Male,57,84835,Yes
Male,40,141223,Yes
Female,42,45288,No
Female,53,106780,Yes
Female,56,93314,No
Male,26,101034,Yes
Male,27,101681,Yes
Male,49,60659,No
Male,23,141399,Yes
Male,41,129150,Yes
Male,37,127316,Yes
Female,37,101494,Yes
Male,19,30224,Yes
Female,18,86739,No
Male,53,87949,Yes
Female,56,106096,Yes
Male,56,115645,Yes
Male,19,60931,Yes
Male,48,80721,No
Male,50,140033,No
Male,35,143602,Yes
Female,26,91245,Yes
Male,49,97334,No
Female,33,102470,Yes
Female,53,83898,Yes
Female,22,63233,Yes
Female,53,31418,Yes
Male,49,81616,No
Female,23,91136,No
Female,32,40947,Yes
Female,46,59445,Yes
Female,29,51436,Yes
Male,20,46557,Yes
Female,32,66686,Yes
Male,22,30542,Yes
Male,48,117988,Yes
Female,37,52751,No
Male,43,108531,No
Male,19,115271,Yes
Male,44,52291,Yes
Female,51,27189,Yes
Female,33,114116,No
Male,51,120659,Yes
Male,36,137990,No
Female,37,21575,No
Female,51,131261,No
Female,24,71763,Yes
Female,50,29580,No
Female,54,45011,Yes
Female,31,125043,No
Male,40,121119,No
Female,39,147234,Yes
Female,58,52831,Yes
Male,48,30092,Yes
Female,25,57041,No
Male,53,52026,Yes
Female,52,121017,No
Male,31,114086,Yes
Female,23,71774,No
Male,36,44896,Yes
Female,33,31315,No
Female,24,87796,No
Male,31,136085,Yes
Male,28,78710,No
Female,54,92714,Yes
Female,26,140547,Yes
Female,49,56222,Yes
Female,40,127696,Yes
Male,29,26486,Yes
Male,24,87694,Yes
Female,51,96535,Yes
Female,38,58823,Yes
Male,25,127986,No
Female,19,99824,No
Male,47,116874,Yes
Female,41,98720,Yes
Female,50,68415,Yes
Male,22,110569,No
Male,18,84620,No
Male,29,22673,No
Female,26,55334,No
Female,36,130829,No
Male,34,33083,Yes
Male,23,49171,Yes
Male,48,95077,Yes
Female,57,54232,Yes
Female,58,35329,No
Male,22,71788,No
Female,23,94959,No
Male,20,65492,No
Male,53,51581,Yes
Male,21,132136,No
Male,38,54208,No
Female,20,39890,Yes
Female,57,132536,No
Female,56,67238,No
Male,49,124643,No
Male,34,123474,No
Male,51,24105,No
Male,47,35858,No
Male,37,33717,No
Female,43,101526,Yes
Female,50,137869,No
Female,24,145542,Yes
Female,34,140888,No
Male,60,129711,Yes
Female,26,137483,No
Female,19,123526,No
Male,38,33889,Yes
Female,25,44792,Yes
Male,48,26881,No
Female,46,146352,No
Male,35,138614,Yes
Male,23,133902,No
Male,18,108417,Yes
Female,35,144662,No
Female,43,58741,No
Male,40,134884,Yes
Male,47,34468,Yes
Male,28,125378,No
Female,32,90179,No
Female,19,145565,No
Male,18,72487,Yes
Female,19,53670,Yes
Female,40,43662,No
Female,56,39601,Yes
Female,58,50785,Yes
Female,38,137195,Yes
Female,29,51350,Yes
Female,31,107085,Yes
Female,56,24701,No
Male,44,22986,No
Female,45,105540,No
Female,46,45906,Yes
Female,28,81730,No
Female,46,135347,No
Female,59,79757,Yes
Female,57,75130,No
Male,31,68918,No
Male,25,117321,No
Female,60,109818,Yes
Male,34,33285,No
Male,49,34717,No
Female,44,54856,Yes
Male,29,137824,No
Male,44,129091,No
Male,21,129911,No
Male,27,22384,No
Male,30,107778,Yes
Male,49,56034,No
Male,25,143464,No
Female,24,28286,Yes
Male,25,113913,Yes
Male,49,84035,No
Female,60,112193,No
Female,34,52185,Yes
